#Iteration center.0 center.1 sigma.0 sigma.1 height
41801000 -2.621911 3.120516 0.3 0.3 0.3
41802000 -0.66357664 1.7106243 0.3 0.3 0.3
41803000 -2.5887249 0.14890895 0.3 0.3 0.3
41804000 -2.4458018 0.44208406 0.3 0.3 0.3
41805000 -0.61024463 -0.25852987 0.3 0.3 0.3
41806000 -1.838478 -0.4932628 0.3 0.3 0.3
41807000 -3.1042813 -1.0119626 0.3 0.3 0.3
41808000 -2.600497 0.60455125 0.3 0.3 0.3
41809000 3.015826 -0.079936547 0.3 0.3 0.3
41810000 -2.9479448 -0.20902154 0.3 0.3 0.3
41811000 3.0240268 -0.44600192 0.3 0.3 0.3
41812000 -3.0352403 0.062563729 0.3 0.3 0.3
41813000 -2.6315204 -2.1398195 0.3 0.3 0.3
41814000 -1.9026832 -2.0667443 0.3 0.3 0.3
41815000 -2.9739914 -2.1540434 0.3 0.3 0.3
41816000 -2.8390445 -1.4918181 0.3 0.3 0.3
41817000 -3.0949208 -2.1409545 0.3 0.3 0.3
41818000 2.911439 -1.165237 0.3 0.3 0.3
41819000 2.6565933 -0.77357975 0.3 0.3 0.3
41820000 -2.7015507 -1.0396438 0.3 0.3 0.3
41821000 -2.4598194 -1.5480049 0.3 0.3 0.3
41822000 3.1184323 -2.1584836 0.3 0.3 0.3
41823000 -2.0392271 -1.7481802 0.3 0.3 0.3
41824000 -2.1028608 -0.4611816 0.3 0.3 0.3
41825000 2.4251941 1.1259138 0.3 0.3 0.3
41826000 2.8207602 -0.14694882 0.3 0.3 0.3
41827000 2.1081361 -0.37830995 0.3 0.3 0.3
41828000 -3.127973 -0.38045936 0.3 0.3 0.3
41829000 3.0384426 -0.78266486 0.3 0.3 0.3
41830000 -0.68231911 -1.5407234 0.3 0.3 0.3
41831000 -2.0220165 -2.0416447 0.3 0.3 0.3
41832000 -0.48751411 -0.53729771 0.3 0.3 0.3
41833000 -0.4820377 -1.2556263 0.3 0.3 0.3
41834000 0.41864797 -1.8398232 0.3 0.3 0.3
41835000 1.6295162 -2.1008003 0.3 0.3 0.3
41836000 1.0128846 2.7946015 0.3 0.3 0.3
41837000 0.66304658 2.3762391 0.3 0.3 0.3
41838000 1.6012181 1.5847349 0.3 0.3 0.3
41839000 0.4661261 1.8543268 0.3 0.3 0.3
41840000 2.2122485 1.053792 0.3 0.3 0.3
41841000 2.3358341 2.2916866 0.3 0.3 0.3
41842000 2.3990533 2.0152138 0.3 0.3 0.3
41843000 1.9661412 3.1297389 0.3 0.3 0.3
41844000 1.3353363 2.5333683 0.3 0.3 0.3
41845000 1.3839251 3.1143983 0.3 0.3 0.3
41846000 1.1350355 2.0728246 0.3 0.3 0.3
41847000 2.7663077 2.1315808 0.3 0.3 0.3
41848000 3.034472 2.5225561 0.3 0.3 0.3
41849000 3.0952414 2.7251828 0.3 0.3 0.3
41850000 1.2135906 -2.4139333 0.3 0.3 0.3
41851000 0.321883 -2.7878028 0.3 0.3 0.3
41852000 0.24760681 -2.0586773 0.3 0.3 0.3
41853000 0.73202393 -1.6465341 0.3 0.3 0.3
41854000 1.4023462 -1.0259225 0.3 0.3 0.3
41855000 0.91308685 -1.1110652 0.3 0.3 0.3
41856000 2.0092939 -1.0307643 0.3 0.3 0.3
41857000 1.1280626 -0.91157548 0.3 0.3 0.3
41858000 1.0370687 -1.2992453 0.3 0.3 0.3
41859000 0.91166591 -0.79860537 0.3 0.3 0.3
41860000 0.76618931 -2.2895203 0.3 0.3 0.3
41861000 0.46835228 -2.9875906 0.3 0.3 0.3
41862000 0.87181317 2.7030111 0.3 0.3 0.3
41863000 1.5832143 1.7689895 0.3 0.3 0.3
41864000 1.78471 0.93496508 0.3 0.3 0.3
41865000 1.3902714 0.4398255 0.3 0.3 0.3
41866000 1.6703475 2.3673175 0.3 0.3 0.3
41867000 1.4609963 1.2402562 0.3 0.3 0.3
41868000 0.5249698 1.3543518 0.3 0.3 0.3
41869000 2.6082369 0.6169702 0.3 0.3 0.3
41870000 2.7778145 0.43843108 0.3 0.3 0.3
41871000 -2.7954262 0.4175966 0.3 0.3 0.3
41872000 2.2237796 0.51983296 0.3 0.3 0.3
41873000 2.1364685 0.42973168 0.3 0.3 0.3
41874000 0.4206485 2.1699202 0.3 0.3 0.3
41875000 0.37388479 0.19767538 0.3 0.3 0.3
41876000 0.85842044 -0.36136543 0.3 0.3 0.3
41877000 1.0236343 -0.94908131 0.3 0.3 0.3
41878000 1.2019913 -0.98126464 0.3 0.3 0.3
41879000 1.9619145 -0.05295915 0.3 0.3 0.3
41880000 1.2014756 0.70253007 0.3 0.3 0.3
41881000 0.19396468 1.2551214 0.3 0.3 0.3
41882000 1.4280278 0.31442333 0.3 0.3 0.3
41883000 1.3147465 0.59543856 0.3 0.3 0.3
41884000 1.4275651 0.068668584 0.3 0.3 0.3
41885000 1.392357 -0.036617333 0.3 0.3 0.3
41886000 0.41847587 1.083948 0.3 0.3 0.3
41887000 -0.73060181 1.1687154 0.3 0.3 0.3
41888000 -0.90955574 1.852882 0.3 0.3 0.3
41889000 -1.555468 1.7969694 0.3 0.3 0.3
41890000 -0.05006458 2.6874398 0.3 0.3 0.3
41891000 0.014330792 2.3275849 0.3 0.3 0.3
41892000 -1.0963962 2.3046338 0.3 0.3 0.3
41893000 -1.4651396 2.3449263 0.3 0.3 0.3
41894000 -0.84678295 1.7944319 0.3 0.3 0.3
41895000 -0.22502677 2.178521 0.3 0.3 0.3
41896000 -0.92956067 2.7392169 0.3 0.3 0.3
41897000 -0.95547979 2.0047415 0.3 0.3 0.3
41898000 -0.24615927 1.9579556 0.3 0.3 0.3
41899000 0.71047569 1.9328932 0.3 0.3 0.3
41900000 -0.50032804 -2.7874469 0.3 0.3 0.3
41901000 -0.61192935 3.1045615 0.3 0.3 0.3
41902000 -1.3071368 -2.3064493 0.3 0.3 0.3
41903000 -0.68117788 -2.2674639 0.3 0.3 0.3
41904000 -1.9415617 -1.3126443 0.3 0.3 0.3
41905000 -1.3030338 -1.0498954 0.3 0.3 0.3
41906000 -1.0424376 0.18323756 0.3 0.3 0.3
41907000 -1.7740651 0.38799411 0.3 0.3 0.3
41908000 0.046319526 -0.030382576 0.3 0.3 0.3
41909000 -1.9485244 0.038180261 0.3 0.3 0.3
41910000 -0.70460962 -0.94763381 0.3 0.3 0.3
41911000 -1.4161683 -0.93593829 0.3 0.3 0.3
41912000 -0.995768 -1.5588108 0.3 0.3 0.3
41913000 -1.5387692 -0.16474982 0.3 0.3 0.3
41914000 -1.0776523 -0.93533346 0.3 0.3 0.3
41915000 -2.2711214 0.15061853 0.3 0.3 0.3
41916000 -1.8052663 -0.78639207 0.3 0.3 0.3
41917000 -1.1652535 -2.2380516 0.3 0.3 0.3
41918000 -1.9895595 -1.2918322 0.3 0.3 0.3
41919000 -2.1824539 -0.54163724 0.3 0.3 0.3
41920000 -2.5817541 -1.4683148 0.3 0.3 0.3
41921000 2.4790471 0.011785646 0.3 0.3 0.3
41922000 0.90691093 -0.39786922 0.3 0.3 0.3
41923000 0.88364429 -2.1272659 0.3 0.3 0.3
41924000 1.5344512 -2.4823547 0.3 0.3 0.3
41925000 1.4476537 2.6163639 0.3 0.3 0.3
41926000 1.1091303 2.2344006 0.3 0.3 0.3
41927000 1.703809 1.8915705 0.3 0.3 0.3
41928000 1.1946354 2.0334498 0.3 0.3 0.3
41929000 0.81288071 2.4089551 0.3 0.3 0.3
41930000 1.0636101 1.5661511 0.3 0.3 0.3
41931000 0.60326159 0.93594389 0.3 0.3 0.3
41932000 1.3151282 1.6549878 0.3 0.3 0.3
41933000 1.6693829 1.9777677 0.3 0.3 0.3
41934000 2.6735142 1.0118914 0.3 0.3 0.3
41935000 2.4862726 1.4099656 0.3 0.3 0.3
41936000 2.0776156 1.8882778 0.3 0.3 0.3
41937000 0.73146388 3.0097245 0.3 0.3 0.3
41938000 0.55913995 3.1114338 0.3 0.3 0.3
41939000 0.33364202 -2.9034503 0.3 0.3 0.3
41940000 0.85862348 -2.9596356 0.3 0.3 0.3
41941000 0.76755538 2.3608686 0.3 0.3 0.3
41942000 -0.29958019 2.5545507 0.3 0.3 0.3
41943000 -0.52538458 0.8310294 0.3 0.3 0.3
41944000 -0.32946841 0.73116617 0.3 0.3 0.3
41945000 -0.71313615 -1.163841 0.3 0.3 0.3
41946000 -0.63577034 0.22187362 0.3 0.3 0.3
41947000 -0.92302436 0.04473263 0.3 0.3 0.3
41948000 -2.2994041 0.078867625 0.3 0.3 0.3
41949000 -1.9197613 0.072932231 0.3 0.3 0.3
41950000 -1.9968408 0.8173832 0.3 0.3 0.3
41951000 -0.75604707 0.13821598 0.3 0.3 0.3
41952000 -1.1318947 0.71475516 0.3 0.3 0.3
41953000 -0.98764415 0.46707715 0.3 0.3 0.3
41954000 -0.89398411 1.1030306 0.3 0.3 0.3
41955000 -0.42059339 -0.18997132 0.3 0.3 0.3
41956000 -1.1030772 0.99361005 0.3 0.3 0.3
41957000 0.079986806 -0.29201668 0.3 0.3 0.3
41958000 -0.49157539 1.7733326 0.3 0.3 0.3
41959000 -0.67002589 2.6678336 0.3 0.3 0.3
41960000 -2.4505719 -2.7263578 0.3 0.3 0.3
41961000 -0.20960333 -0.96314603 0.3 0.3 0.3
41962000 -2.1743538 -1.9378185 0.3 0.3 0.3
41963000 -1.4924922 -3.0421458 0.3 0.3 0.3
41964000 -2.2750667 -2.4519622 0.3 0.3 0.3
41965000 -2.5894216 -2.3214479 0.3 0.3 0.3
41966000 -2.4070279 2.9756701 0.3 0.3 0.3
41967000 2.8948804 3.0795353 0.3 0.3 0.3
41968000 -1.085087 -3.0571173 0.3 0.3 0.3
41969000 -2.3201983 3.0035499 0.3 0.3 0.3
41970000 -2.5837226 -3.0755113 0.3 0.3 0.3
41971000 2.7350585 -2.8856553 0.3 0.3 0.3
41972000 2.9396848 -2.1038305 0.3 0.3 0.3
41973000 2.6115446 -2.2883894 0.3 0.3 0.3
41974000 3.1121682 -1.9385678 0.3 0.3 0.3
41975000 2.4165544 -2.8002394 0.3 0.3 0.3
41976000 2.2831849 -2.3615688 0.3 0.3 0.3
41977000 -0.35720327 -2.0060528 0.3 0.3 0.3
41978000 1.0778811 -2.4553346 0.3 0.3 0.3
41979000 0.28120471 -1.8324276 0.3 0.3 0.3
41980000 0.95948445 -1.497547 0.3 0.3 0.3
41981000 2.8023728 -0.75403384 0.3 0.3 0.3
41982000 2.487917 -0.15012522 0.3 0.3 0.3
41983000 2.5837449 -0.40219746 0.3 0.3 0.3
41984000 2.1384034 -0.59763867 0.3 0.3 0.3
41985000 1.8470003 -0.37613391 0.3 0.3 0.3
41986000 1.6466586 -0.73421343 0.3 0.3 0.3
41987000 1.4493745 1.6888455 0.3 0.3 0.3
41988000 0.82384005 2.0444424 0.3 0.3 0.3
41989000 1.8256259 -2.9677194 0.3 0.3 0.3
41990000 2.2127159 -1.2346473 0.3 0.3 0.3
41991000 1.4544524 -1.0022332 0.3 0.3 0.3
41992000 1.3996334 -2.3387507 0.3 0.3 0.3
41993000 -2.9861006 2.8161269 0.3 0.3 0.3
41994000 3.0317356 1.3918698 0.3 0.3 0.3
41995000 2.4659785 2.2495024 0.3 0.3 0.3
41996000 2.650522 2.1653524 0.3 0.3 0.3
41997000 -3.1197349 2.2427711 0.3 0.3 0.3
41998000 -2.5638242 1.5262221 0.3 0.3 0.3
41999000 -1.9863831 1.695624 0.3 0.3 0.3
42000000 -1.2361984 1.2637778 0.3 0.3 0.3
42001000 -1.7750323 1.3132631 0.3 0.3 0.3
42002000 -2.8567158 2.2951212 0.3 0.3 0.3
42003000 -2.5682376 3.0374728 0.3 0.3 0.3
42004000 2.6538104 1.8119643 0.3 0.3 0.3
42005000 -3.0621321 0.79970899 0.3 0.3 0.3
42006000 -2.4534951 0.49860007 0.3 0.3 0.3
42007000 -1.7180191 0.67251733 0.3 0.3 0.3
42008000 -2.6146249 1.0523771 0.3 0.3 0.3
42009000 -0.3173759 -0.035738457 0.3 0.3 0.3
42010000 -1.2493178 0.52065675 0.3 0.3 0.3
42011000 -0.29849954 -0.30178538 0.3 0.3 0.3
42012000 0.21637191 -0.61297163 0.3 0.3 0.3
42013000 -0.29094055 -1.4273899 0.3 0.3 0.3
42014000 -0.78396415 -2.0699599 0.3 0.3 0.3
42015000 -2.1300964 -2.5247705 0.3 0.3 0.3
42016000 -1.5128504 -2.8633 0.3 0.3 0.3
42017000 -2.7842262 -2.20983 0.3 0.3 0.3
42018000 -1.4232131 -2.9641332 0.3 0.3 0.3
42019000 -1.6216049 -1.7137912 0.3 0.3 0.3
42020000 -1.1666645 -0.89233671 0.3 0.3 0.3
42021000 -1.9699078 -0.46563973 0.3 0.3 0.3
42022000 -0.76694607 0.00575133 0.3 0.3 0.3
42023000 -1.2046884 1.9488361 0.3 0.3 0.3
42024000 -1.1029381 2.2054831 0.3 0.3 0.3
42025000 -1.1860731 2.4605272 0.3 0.3 0.3
42026000 0.2081391 2.8714599 0.3 0.3 0.3
42027000 -1.6686045 2.1772693 0.3 0.3 0.3
42028000 -1.4316849 -2.7949577 0.3 0.3 0.3
42029000 -2.1521258 -3.1150378 0.3 0.3 0.3
42030000 -2.9696101 2.9227075 0.3 0.3 0.3
42031000 -3.1155197 -2.4559119 0.3 0.3 0.3
42032000 2.366946 -2.1256669 0.3 0.3 0.3
42033000 1.5291038 -1.6315161 0.3 0.3 0.3
42034000 1.5025327 -1.0303887 0.3 0.3 0.3
42035000 0.35958794 -0.06879309 0.3 0.3 0.3
42036000 1.7034792 0.014491328 0.3 0.3 0.3
42037000 1.6185715 -1.9673075 0.3 0.3 0.3
42038000 1.1253101 -2.1818608 0.3 0.3 0.3
42039000 -0.07014563 -2.4402747 0.3 0.3 0.3
42040000 -0.29978833 -1.7860352 0.3 0.3 0.3
42041000 0.4382358 -1.780482 0.3 0.3 0.3
42042000 0.092316538 -1.1843104 0.3 0.3 0.3
42043000 -0.8145621 -0.765139 0.3 0.3 0.3
42044000 -1.8693535 -0.64925893 0.3 0.3 0.3
42045000 -2.4819736 -1.1240253 0.3 0.3 0.3
42046000 2.5477429 -0.65048537 0.3 0.3 0.3
42047000 -2.1277512 -1.6072268 0.3 0.3 0.3
42048000 -0.88034515 -2.723718 0.3 0.3 0.3
42049000 -2.2347855 -3.1136627 0.3 0.3 0.3
42050000 -3.0450939 2.7768598 0.3 0.3 0.3
42051000 1.9999236 1.8801498 0.3 0.3 0.3
42052000 2.1754549 -2.7258115 0.3 0.3 0.3
42053000 1.5740797 -3.074726 0.3 0.3 0.3
42054000 0.027334558 -2.5408558 0.3 0.3 0.3
42055000 1.3063148 2.9722979 0.3 0.3 0.3
42056000 0.17556181 2.83527 0.3 0.3 0.3
42057000 -0.68914939 2.5868506 0.3 0.3 0.3
42058000 -0.57393189 -2.7065477 0.3 0.3 0.3
42059000 -1.027979 2.8326394 0.3 0.3 0.3
42060000 0.55237828 1.3361112 0.3 0.3 0.3
42061000 1.1217474 0.74079715 0.3 0.3 0.3
42062000 0.58403548 2.0954073 0.3 0.3 0.3
42063000 -1.4546641 2.604629 0.3 0.3 0.3
42064000 -1.7081631 3.0509501 0.3 0.3 0.3
42065000 2.3348447 2.7707631 0.3 0.3 0.3
42066000 2.2054111 1.9658655 0.3 0.3 0.3
42067000 1.4134663 2.2554375 0.3 0.3 0.3
42068000 2.0437348 -3.0929714 0.3 0.3 0.3
42069000 2.6326265 -2.5352716 0.3 0.3 0.3
42070000 2.0811748 -2.9423757 0.3 0.3 0.3
42071000 1.9509314 -2.5092526 0.3 0.3 0.3
42072000 2.2159198 -2.3004737 0.3 0.3 0.3
42073000 -3.0163065 -2.3138611 0.3 0.3 0.3
42074000 3.0780232 2.7058203 0.3 0.3 0.3
42075000 2.2086208 -3.1197806 0.3 0.3 0.3
42076000 1.8689366 -2.1666877 0.3 0.3 0.3
42077000 1.5353323 -2.5858051 0.3 0.3 0.3
42078000 1.8225279 1.9074194 0.3 0.3 0.3
42079000 0.6998014 1.9614429 0.3 0.3 0.3
42080000 0.55220503 1.239346 0.3 0.3 0.3
42081000 0.22883114 2.1392791 0.3 0.3 0.3
42082000 0.83081221 1.9352015 0.3 0.3 0.3
42083000 1.7211793 2.3440257 0.3 0.3 0.3
42084000 1.4743473 1.9304584 0.3 0.3 0.3
42085000 1.663921 1.5811702 0.3 0.3 0.3
42086000 0.71471793 1.6571623 0.3 0.3 0.3
42087000 -0.040613095 1.0808681 0.3 0.3 0.3
42088000 0.72037446 1.033477 0.3 0.3 0.3
42089000 2.1902189 0.61102757 0.3 0.3 0.3
42090000 1.7821103 1.6365335 0.3 0.3 0.3
42091000 1.7115713 1.4476331 0.3 0.3 0.3
42092000 2.1470564 0.98848229 0.3 0.3 0.3
42093000 1.5406605 0.94250223 0.3 0.3 0.3
42094000 0.50410041 1.6414387 0.3 0.3 0.3
42095000 0.078098449 0.77490393 0.3 0.3 0.3
42096000 0.094474858 0.1764427 0.3 0.3 0.3
42097000 0.77816712 -0.482816 0.3 0.3 0.3
42098000 1.0452875 -0.60838141 0.3 0.3 0.3
42099000 1.5412018 -0.61640553 0.3 0.3 0.3
42100000 1.4086822 0.35395902 0.3 0.3 0.3
42101000 0.88364787 -0.63356222 0.3 0.3 0.3
42102000 1.8110802 -0.62943523 0.3 0.3 0.3
42103000 2.9197557 -0.99975615 0.3 0.3 0.3
42104000 -2.6613214 -1.5923366 0.3 0.3 0.3
42105000 -2.7164733 -1.2385346 0.3 0.3 0.3
42106000 3.0761625 -2.61542 0.3 0.3 0.3
42107000 -2.3310722 3.0595779 0.3 0.3 0.3
42108000 -2.8101905 2.8848325 0.3 0.3 0.3
42109000 -2.0760304 1.6410693 0.3 0.3 0.3
42110000 -1.2859544 1.7178585 0.3 0.3 0.3
42111000 -1.049417 2.6770116 0.3 0.3 0.3
42112000 -0.6992941 2.3518585 0.3 0.3 0.3
42113000 -1.0487634 2.8748637 0.3 0.3 0.3
42114000 -0.21210304 2.3719386 0.3 0.3 0.3
42115000 -2.0587834 2.0063942 0.3 0.3 0.3
42116000 -2.6029954 1.4653118 0.3 0.3 0.3
42117000 -1.5128282 1.5705735 0.3 0.3 0.3
42118000 -1.6500214 1.2697118 0.3 0.3 0.3
42119000 -2.5356807 2.1845994 0.3 0.3 0.3
42120000 -2.5392465 1.1262693 0.3 0.3 0.3
42121000 -3.100799 2.3231324 0.3 0.3 0.3
42122000 -2.8256923 2.8764966 0.3 0.3 0.3
42123000 2.9281684 1.8581065 0.3 0.3 0.3
42124000 2.3258036 0.71687277 0.3 0.3 0.3
42125000 2.5726003 0.74361548 0.3 0.3 0.3
42126000 2.1270946 1.3589803 0.3 0.3 0.3
42127000 1.812902 1.0212168 0.3 0.3 0.3
42128000 1.7200643 0.93465615 0.3 0.3 0.3
42129000 2.703495 0.98785198 0.3 0.3 0.3
42130000 -2.2271713 0.90341692 0.3 0.3 0.3
42131000 2.8137394 1.7350808 0.3 0.3 0.3
42132000 2.7133036 2.507947 0.3 0.3 0.3
42133000 -2.15671 1.7606906 0.3 0.3 0.3
42134000 -0.55091072 1.963955 0.3 0.3 0.3
42135000 -0.73432464 2.1968034 0.3 0.3 0.3
42136000 1.0710889 1.4257152 0.3 0.3 0.3
42137000 1.6327938 0.23877906 0.3 0.3 0.3
42138000 1.3375311 -1.8722863 0.3 0.3 0.3
42139000 1.892946 -2.3911453 0.3 0.3 0.3
42140000 1.8028551 3.0176226 0.3 0.3 0.3
42141000 0.74861881 -2.6446928 0.3 0.3 0.3
42142000 1.4473023 -3.0917143 0.3 0.3 0.3
42143000 0.37907266 3.0950137 0.3 0.3 0.3
42144000 0.26451202 -3.0628659 0.3 0.3 0.3
42145000 -0.20269995 -2.8334594 0.3 0.3 0.3
42146000 0.48405933 -2.7026844 0.3 0.3 0.3
42147000 0.78868582 -1.9842265 0.3 0.3 0.3
42148000 1.4392073 -3.0208465 0.3 0.3 0.3
42149000 0.97061758 -1.765631 0.3 0.3 0.3
42150000 0.36672455 -1.6921855 0.3 0.3 0.3
42151000 1.5692414 -1.0467915 0.3 0.3 0.3
42152000 1.4868493 0.93699071 0.3 0.3 0.3
42153000 1.8402059 0.65836037 0.3 0.3 0.3
42154000 1.5027447 -0.073240012 0.3 0.3 0.3
42155000 2.1047899 -1.0936253 0.3 0.3 0.3
42156000 2.9958737 -0.84003025 0.3 0.3 0.3
42157000 -1.9434956 0.85288037 0.3 0.3 0.3
42158000 2.2747109 -0.36773603 0.3 0.3 0.3
42159000 0.25547555 -0.90488898 0.3 0.3 0.3
42160000 1.3114985 0.78018526 0.3 0.3 0.3
42161000 1.1864909 1.8542871 0.3 0.3 0.3
42162000 0.71597017 2.4546885 0.3 0.3 0.3
42163000 0.35904403 2.9245628 0.3 0.3 0.3
42164000 1.3383177 -2.4917735 0.3 0.3 0.3
42165000 -0.26322768 -2.3619566 0.3 0.3 0.3
42166000 -0.59957519 -2.3741332 0.3 0.3 0.3
42167000 -0.89373207 -1.3817847 0.3 0.3 0.3
42168000 0.6440112 -1.2266822 0.3 0.3 0.3
42169000 1.4908936 -1.8408753 0.3 0.3 0.3
42170000 -0.30128147 0.59472397 0.3 0.3 0.3
42171000 -0.50762646 0.30843639 0.3 0.3 0.3
42172000 0.46388388 0.31406893 0.3 0.3 0.3
42173000 -0.021911224 1.4738321 0.3 0.3 0.3
42174000 0.79662581 1.8262697 0.3 0.3 0.3
42175000 -0.49345156 1.4644886 0.3 0.3 0.3
42176000 -0.49267697 2.2277196 0.3 0.3 0.3
42177000 -0.72916808 2.4042784 0.3 0.3 0.3
42178000 -1.2979887 1.0963534 0.3 0.3 0.3
42179000 -2.5832965 0.29488326 0.3 0.3 0.3
42180000 2.9200675 -1.0834007 0.3 0.3 0.3
42181000 -2.6940593 -1.7470116 0.3 0.3 0.3
42182000 -1.2890948 -0.77921749 0.3 0.3 0.3
42183000 -2.5236517 -1.454304 0.3 0.3 0.3
42184000 -1.5056166 -2.8673885 0.3 0.3 0.3
42185000 -2.0565673 2.8979446 0.3 0.3 0.3
42186000 -1.8926175 -2.5944278 0.3 0.3 0.3
42187000 2.8235481 3.060789 0.3 0.3 0.3
42188000 2.1326084 -2.8892949 0.3 0.3 0.3
42189000 1.819273 -2.6127919 0.3 0.3 0.3
42190000 1.7727621 -1.4872729 0.3 0.3 0.3
42191000 0.81648492 -2.601694 0.3 0.3 0.3
42192000 -0.10045826 -1.9250323 0.3 0.3 0.3
42193000 0.39788022 -2.528374 0.3 0.3 0.3
42194000 1.3273406 -2.9058004 0.3 0.3 0.3
42195000 0.52016251 3.0689489 0.3 0.3 0.3
42196000 1.9931892 2.576453 0.3 0.3 0.3
42197000 2.8280927 1.4602915 0.3 0.3 0.3
42198000 3.0380673 2.1232461 0.3 0.3 0.3
42199000 -1.7875627 2.8746385 0.3 0.3 0.3
42200000 -0.45092994 3.1381828 0.3 0.3 0.3
42201000 -2.6748072 -2.8069573 0.3 0.3 0.3
42202000 -2.629861 2.8460061 0.3 0.3 0.3
42203000 2.8903064 0.80592736 0.3 0.3 0.3
42204000 -3.0391235 0.67373836 0.3 0.3 0.3
42205000 2.5364967 -0.28921677 0.3 0.3 0.3
42206000 2.2954171 2.1118858 0.3 0.3 0.3
42207000 -2.0771812 -2.8811655 0.3 0.3 0.3
42208000 -2.0609632 2.2289435 0.3 0.3 0.3
42209000 2.3858354 2.464079 0.3 0.3 0.3
42210000 -2.8511596 2.577929 0.3 0.3 0.3
42211000 -2.7423101 2.3112751 0.3 0.3 0.3
42212000 -2.7729063 2.8839306 0.3 0.3 0.3
42213000 3.0786782 1.7872745 0.3 0.3 0.3
42214000 2.394438 1.2910669 0.3 0.3 0.3
42215000 -2.9505999 -0.12351167 0.3 0.3 0.3
42216000 -1.9012937 0.33647917 0.3 0.3 0.3
42217000 -0.46753285 0.067331864 0.3 0.3 0.3
42218000 -1.4330817 0.69296927 0.3 0.3 0.3
42219000 -1.0996504 0.23934723 0.3 0.3 0.3
42220000 0.10322217 -1.0507636 0.3 0.3 0.3
42221000 -0.098300699 -1.5516289 0.3 0.3 0.3
42222000 -0.57349475 -0.59358034 0.3 0.3 0.3
42223000 -1.2999028 -0.78068788 0.3 0.3 0.3
42224000 -1.2015583 -1.1783928 0.3 0.3 0.3
42225000 -1.0492293 -1.3812615 0.3 0.3 0.3
42226000 -1.4478384 -1.2355918 0.3 0.3 0.3
42227000 -2.1488919 -0.27451531 0.3 0.3 0.3
42228000 -3.097254 0.54316197 0.3 0.3 0.3
42229000 2.9670492 1.7884891 0.3 0.3 0.3
42230000 -3.0744778 2.2525347 0.3 0.3 0.3
42231000 -2.0163489 -3.0914798 0.3 0.3 0.3
42232000 -1.5679454 -2.9575635 0.3 0.3 0.3
42233000 -1.5063987 2.93875 0.3 0.3 0.3
42234000 -1.0179153 2.8278043 0.3 0.3 0.3
42235000 -0.91391578 2.9452463 0.3 0.3 0.3
42236000 -0.34558034 1.8128387 0.3 0.3 0.3
42237000 1.6512207 -2.2898808 0.3 0.3 0.3
42238000 0.29526992 -2.7264325 0.3 0.3 0.3
42239000 -1.714532 -2.2659988 0.3 0.3 0.3
42240000 -2.1731752 -2.5954087 0.3 0.3 0.3
42241000 -1.3737745 -2.5483336 0.3 0.3 0.3
42242000 -1.635593 -2.5511375 0.3 0.3 0.3
42243000 -0.16342233 -3.072959 0.3 0.3 0.3
42244000 -1.1932159 -2.0839781 0.3 0.3 0.3
42245000 -1.5363931 2.138691 0.3 0.3 0.3
42246000 -0.81925423 1.8455102 0.3 0.3 0.3
42247000 -2.2784621 -2.6159053 0.3 0.3 0.3
42248000 -0.70272958 -2.5901297 0.3 0.3 0.3
42249000 -0.37115863 -2.9182991 0.3 0.3 0.3
42250000 1.5079741 -2.5405775 0.3 0.3 0.3
42251000 1.2248179 -2.6879151 0.3 0.3 0.3
42252000 0.80902888 -2.4699603 0.3 0.3 0.3
42253000 -1.1325918 -1.7463143 0.3 0.3 0.3
42254000 -1.7911649 -1.7269478 0.3 0.3 0.3
42255000 -2.8060902 -2.892351 0.3 0.3 0.3
42256000 -3.1167632 -2.1402129 0.3 0.3 0.3
42257000 -2.4760756 -0.29217373 0.3 0.3 0.3
42258000 -2.644811 0.52421488 0.3 0.3 0.3
42259000 -0.67509297 0.10590127 0.3 0.3 0.3
42260000 -1.8779828 -0.4703424 0.3 0.3 0.3
42261000 -1.131899 -0.67563253 0.3 0.3 0.3
42262000 -1.0215759 -0.40426881 0.3 0.3 0.3
42263000 -1.0535815 -2.4179533 0.3 0.3 0.3
42264000 -1.9994525 -0.6547341 0.3 0.3 0.3
42265000 -1.4572469 -0.55411334 0.3 0.3 0.3
42266000 -1.6513595 -0.70453203 0.3 0.3 0.3
42267000 -1.2954659 -1.231417 0.3 0.3 0.3
42268000 0.068701793 -1.8362016 0.3 0.3 0.3
42269000 1.4148623 -1.6599872 0.3 0.3 0.3
42270000 0.72209756 -1.3351733 0.3 0.3 0.3
42271000 0.70242748 -2.2817109 0.3 0.3 0.3
42272000 0.045985472 -2.7308023 0.3 0.3 0.3
42273000 0.72977333 -3.1367273 0.3 0.3 0.3
42274000 0.89790752 2.8116731 0.3 0.3 0.3
42275000 0.48048646 2.5341267 0.3 0.3 0.3
42276000 2.3212127 2.0850399 0.3 0.3 0.3
42277000 2.7666007 0.65487661 0.3 0.3 0.3
42278000 -2.9441494 0.0097293877 0.3 0.3 0.3
42279000 -2.8846237 -0.37608403 0.3 0.3 0.3
42280000 2.8853141 0.48670125 0.3 0.3 0.3
42281000 -2.5411094 -0.25733531 0.3 0.3 0.3
42282000 -1.8465003 -1.8036558 0.3 0.3 0.3
42283000 2.874991 -0.85701309 0.3 0.3 0.3
42284000 2.5288247 -0.65782953 0.3 0.3 0.3
