#Iteration cv_0 cv_1 cv_2 cv_3
9238000 1.4523519 3.0470588 -1.6460432 2.4272151
9239000 -0.58359003 1.4981707 -0.16385289 2.8958601
9240000 -2.0993698 -2.5220804 -2.4772311 -0.73363742
9241000 2.8408829 -2.4419187 -0.50332808 1.8792332
9242000 1.3230756 2.6462745 1.0872713 -0.62356595
9243000 -3.0146189 -2.7274629 1.0483207 -3.0706158
9244000 0.89749335 -2.9116706 -1.3361216 1.6112471
9245000 2.737854 1.3650556 -2.1913091 2.0721577
9246000 -1.5674006 -0.58746894 3.11547 -1.5245769
9247000 -1.4842844 1.2907506 2.6112358 -2.4418259
9248000 -1.0833494 -2.3521694 2.1031312 -0.6977908
9249000 -2.3655318 1.2040958 1.0303511 -0.43393065
9250000 1.014351 -2.2075635 1.7083013 -2.5841646
9251000 -2.0786691 -1.8208253 2.8068115 1.4161772
9252000 3.0679926 -2.6744048 2.002117 0.4653955
9253000 2.4345714 2.1764391 -2.6159902 -2.9626072
9254000 -2.3695743 -2.3670737 -2.1574504 1.8323439
9255000 -1.1204946 -1.0386815 1.1160175 0.75085236
9256000 0.39805335 -0.8929846 1.1726179 1.778339
9257000 -3.0041171 -2.8276615 0.62683527 1.7214981
9258000 2.8123286 1.7335421 1.8259597 -0.086935508
9259000 -2.8870578 0.53289565 -1.6479009 2.6798381
9260000 1.9435711 -1.3249401 -0.53390937 -3.0757654
9261000 -2.9688602 -0.65141938 2.6672129 -2.822551
9262000 1.8214003 2.0987959 -1.1632059 -2.6417169
9263000 -0.42681479 0.77479085 -1.1347954 -1.5798074
9264000 -2.9457285 2.5343811 2.7627617 -0.69790001
9265000 2.1972565 2.4117977 -1.6680403 -1.3399529
9266000 0.90836283 2.3038422 1.7345143 -2.3035985
9267000 -0.88845951 -2.7769935 -0.27045103 -1.3520755
9268000 -2.8433158 -0.82734512 -1.4419665 -1.097438
9269000 2.9192535 -1.0441989 -0.16985408 2.1869559
9270000 -2.2810551 -2.0416206 3.1162077 2.9158787
9271000 -3.083785 -2.6222332 2.7230724 2.2064864
9272000 -3.0950203 -2.4934973 2.7458141 2.4500898
9273000 -0.81999608 -0.3377893 0.91620552 2.4986726
9274000 -1.2653771 -1.230072 0.96455709 2.4075053
9275000 2.5991941 -2.9661833 0.085224187 -2.6615443
9276000 -0.73458441 2.008554 2.368274 1.6902808
9277000 1.2750264 -2.966652 -2.4156572 -0.47383512
9278000 -2.4064011 1.8102949 -1.1304362 0.69178399
9279000 -1.1300567 -0.71213494 -2.8653283 -0.94185386
9280000 -1.1900866 2.9819242 1.1984255 -3.0777158
9281000 -2.7966647 -0.87931567 0.13934442 2.5991646
9282000 2.6754678 2.1799257 2.653295 0.25333779
9283000 -3.053721 -2.749893 -3.0742625 0.82197413
9284000 1.8103749 2.0405522 1.3975711 -1.5349634
9285000 -0.8257024 -2.777237 1.3969457 0.48187556
9286000 -0.24442839 -0.079200687 -1.2641709 -1.3703949
9287000 0.92151164 2.5745683 1.5723824 -2.8918998
9288000 1.4754916 -2.7899335 -0.2830333 3.0236408
9289000 2.2138834 1.9324396 -0.856184 -0.80996439
9290000 -0.56078521 -2.7748775 3.1158983 2.0344063
9291000 -0.88517382 -3.0173718 -2.9652401 2.0698186
9292000 -0.21793744 1.2803412 -0.42539433 3.1309193
9293000 -2.1698159 -2.3976555 2.600965 0.30931162
9294000 2.4428619 -1.0804081 -0.22935333 0.86988152
9295000 -2.8024402 1.9897877 0.74195086 -3.0533831
9296000 -2.221946 2.6156172 -0.32858387 3.006341
9297000 2.1427171 2.3247311 -0.214829 1.2109217
9298000 1.9822458 -1.9098071 -1.8905959 -2.8427787
9299000 -2.9904352 2.1179017 -2.8719802 -0.76259503
9300000 -1.8638218 2.1709338 -3.1062389 1.4613506
9301000 -2.4900016 -2.1077622 2.8909039 -2.7817185
9302000 -2.7382896 0.10760756 -1.8148953 -1.6072044
9303000 1.5700019 -1.1669188 1.1223689 1.3648855
9304000 -2.6161957 -2.6775629 1.3430681 0.2438944
9305000 0.3271108 0.82739312 -0.010014893 -0.057937757
9306000 -0.0078411994 2.577374 -1.3056996 1.125276
9307000 0.28970092 1.8470576 -1.377832 0.59800929
9308000 -1.4343582 -1.5637014 -2.3726096 1.0482087
9309000 -1.7568466 -1.4013273 -1.1333046 -0.34537555
9310000 -1.0074227 -1.8102793 2.6747193 -1.080331
9311000 1.3269004 0.37063673 2.9172092 1.9560999
9312000 0.88523211 -1.968094 -1.4655522 -1.922755
9313000 -1.6230026 -1.8386735 0.65270546 0.18862697
9314000 2.0409686 -2.8203594 0.51753217 -2.4098532
9315000 -2.0254151 2.6325358 1.9769794 2.6336464
9316000 -2.4833933 -0.71134226 -0.32064391 1.6204326
9317000 -1.8582986 -1.2114002 1.1316295 -2.2515171
9318000 -1.260834 -2.3892622 2.0827627 -2.3247729
9319000 -2.5081215 1.8429453 1.6312053 2.5506464
9320000 2.5032251 0.033426542 1.3686428 -1.0651669
9321000 -1.6978247 -0.81627486 -0.003794943 -2.5489549
9322000 -1.1591751 1.5375643 -0.2459864 -2.9246471
9323000 -0.15587008 -0.67332669 2.8675361 -2.9954489
9324000 2.4592207 -0.96231681 0.97882476 3.0929271
9325000 1.0728575 0.10181776 -0.9748488 -1.0262402
9326000 2.5043787 -0.74658351 2.9307617 -1.3231027
9327000 -2.8501883 -0.77865571 3.1241866 1.6101174
9328000 3.1049685 -0.24437736 -2.989458 2.6471124
9329000 2.2867803 -0.25222478 -2.145674 1.1143631
9330000 -3.0859035 2.8169286 1.7741439 2.9039679
9331000 0.030502377 -1.4417435 2.2211957 -1.7664909
9332000 -0.67864933 -1.0229291 2.6343091 -1.1481124
9333000 -1.4824477 -0.74998318 2.7274668 -1.8673527
9334000 1.4999156 -3.0774591 2.9756841 1.3904428
9335000 -1.986614 -0.34917971 -0.060619857 2.4873607
9336000 2.8962495 -0.0094276563 2.4489939 -2.8491023
9337000 -0.45193797 2.3148307 1.3093525 1.5972129
9338000 -1.6935899 1.8284832 0.32397993 2.8363678
9339000 -1.2413323 -2.6052294 -2.804279 2.77253
9340000 -1.2808993 0.90594598 2.0422209 -0.54802375
9341000 1.0515346 2.6713501 2.6492367 0.80313535
9342000 -2.6013491 -1.7769666 2.9030416 1.2172449
9343000 -1.6323508 1.2345179 2.7497513 -0.1361779
9344000 -1.2711987 2.769376 -1.2060767 -1.9990651
9345000 -0.80395341 2.7413987 0.59022603 0.47988417
9346000 -0.053591929 -1.3751437 1.2710211 -0.87981513
9347000 1.6074198 1.3050884 1.1422061 1.3232852
9348000 1.1297143 -2.8790826 1.9622649 0.01409928
9349000 -0.48384281 2.2123404 -0.84864227 -0.34253912
9350000 1.9912291 -1.2595598 -2.0842998 0.29949571
9351000 2.4346027 0.69918076 -1.1880221 0.28256859
9352000 2.6351064 2.8304249 2.8107803 0.78566315
9353000 -2.3676616 0.89303101 2.0235998 -2.0336186
9354000 0.4093728 0.70192416 -3.1260199 0.82821664
9355000 1.2243712 1.9880461 -2.1793362 2.7672528
9356000 0.76609024 -2.1705769 -2.5893697 2.8474099
9357000 -2.5477588 -2.4391887 1.2142176 2.8905319
9358000 1.1127307 0.72981921 -1.1137975 -0.55980389
9359000 -0.1328149 -0.68883301 1.4676747 -2.4780214
9360000 0.066981433 -2.4058257 0.98150801 -0.2606719
9361000 -0.18159774 1.9739987 1.1263837 0.48493777
9362000 -0.95080328 0.20500812 2.9400812 0.48002285
9363000 2.8488656 0.11307318 2.871029 -2.7786049
9364000 -0.82651837 1.2615963 1.1853421 -0.61611144
9365000 -0.71206683 2.577705 1.0434776 -1.99068
9366000 -2.869936 1.1402942 0.71624097 2.2370907
9367000 0.18570922 2.0556874 -1.2500938 -0.53378577
9368000 1.577419 -2.5040088 -0.45266335 1.120217
9369000 0.29490796 -1.5416331 2.8617095 -2.5857121
9370000 -2.1818936 1.295944 -2.1893312 1.3590907
9371000 0.209601 0.010362489 -2.5482814 0.41492763
9372000 -0.00936023 0.096851591 -2.4051465 0.071600564
9373000 0.62744512 -0.37711612 -3.0222403 1.1477968
9374000 -0.10113627 0.24059658 -2.1718461 -2.7859484
9375000 3.129296 -2.7454904 -0.56960653 1.5095497
9376000 -2.3819547 2.2390779 2.9243003 2.0334698
9377000 1.3429434 1.4805903 -2.6593581 -0.10853655
9378000 -0.18944592 0.50880808 0.1565649 2.0692518
9379000 0.48698732 -1.1887648 -0.92618915 -3.0628825
9380000 1.290052 2.9307849 -1.3103618 2.8085755
9381000 -2.84398 2.1706614 1.9809488 0.89776481
9382000 -0.90357167 1.5314831 0.93645147 1.4430722
9383000 1.9737622 -2.5094458 -2.3949 -3.1061411
9384000 0.9184043 1.6790413 1.274387 -2.1535733
9385000 0.68796284 0.76081902 2.6713873 -1.146689
9386000 0.75954536 1.2713789 0.54425833 3.1408927
9387000 -0.023530302 -2.3173222 1.4893702 -1.6748188
9388000 -1.5260062 -2.3251219 1.1507262 1.8001987
9389000 -2.8894881 -2.5626894 0.088639559 -1.731802
9390000 -2.1482932 -3.0753335 -1.7951214 -1.9899982
9391000 -2.0908863 -1.7993572 2.0299464 0.42968488
9392000 -2.2733523 3.0801702 2.1356364 0.93575172
9393000 -1.1231251 0.40999191 1.9499763 0.57094844
9394000 -1.2005448 2.6441106 -1.7600449 -2.5860961
9395000 1.0466986 0.49254894 -2.5219497 1.3402626
9396000 0.55292539 2.5670207 -2.8048216 -2.113052
9397000 1.123331 -0.15368594 -0.048479379 2.1239016
9398000 2.6186242 -0.40735249 -1.6494965 -2.6007415
9399000 -2.6327413 -0.6028262 0.21617965 1.0093039
9400000 0.54061809 1.1779247 2.049155 -2.3326941
9401000 -0.57126282 -0.1719606 2.5888067 1.8080151
9402000 -1.1066992 2.6659188 2.5560691 -2.632419
9403000 1.9540422 -2.7866487 -0.20314468 -0.33007672
9404000 -1.4810513 -2.5393078 -0.37063765 -1.0956286
9405000 -1.7460719 -1.7747902 -1.7457258 2.7440447
9406000 -0.71061331 -2.6536331 -1.7948226 2.8588773
9407000 2.5211505 -2.3410911 -1.3976234 0.46045893
9408000 2.5549475 -2.8345365 -1.3944164 0.91600729
9409000 2.44186 -2.3518518 -0.86551578 0.52342897
9410000 1.8472349 2.6432157 2.9716414 2.8341544
9411000 0.27620235 0.92298417 -1.7343576 1.7489284
9412000 2.1082262 -0.7760504 -1.750363 -2.7878267
9413000 -2.3106634 2.2889114 -2.9915478 0.60813955
9414000 -2.6530236 -1.3808904 -1.7511569 0.95664693
9415000 -2.2595957 2.3644168 -1.4470467 1.3307623
9416000 -2.3922366 -1.3926465 -1.8399508 0.81527855
9417000 2.2445326 1.9031688 -0.25438263 0.37690742
9418000 -0.85188923 -2.8797379 0.20502103 -1.7315593
9419000 -1.6042281 -1.5318896 0.13985614 -2.0829849
9420000 1.2690604 -0.83486372 -1.5597033 0.98982019
9421000 -1.2159546 1.273819 -1.0051676 -2.7168633
9422000 1.0819191 -0.14128873 -2.1433786 1.1541539
9423000 -2.0594705 -0.072319721 -3.1052437 -0.57870166
9424000 -2.7071802 0.73245607 1.1637313 -3.0421927
9425000 1.9949523 -1.3075599 -0.87842892 -2.7142318
9426000 0.14756715 0.25827678 -2.697538 -2.5829419
9427000 0.87639595 3.0825383 -3.0210839 -0.85391086
9428000 2.8446894 -0.83736563 1.9095893 -1.4008128
9429000 -1.4445878 1.2720935 -1.8141408 -1.783699
9430000 2.3664192 0.38004786 0.17594248 -1.2596392
9431000 -2.8815575 -1.7316178 -0.17704912 0.51071017
9432000 -2.1833568 -0.040432485 2.6993706 -1.4451983
9433000 2.7147666 2.3611446 -2.8920144 -1.3953597
9434000 2.8631538 -2.1341268 1.4235761 -0.38748912
9435000 0.96416811 -0.60030393 0.38516734 -2.5671173
9436000 1.0201244 1.6195762 -2.0532776 -0.69412417
9437000 0.51856606 -0.69286624 -0.41872621 2.2860154
9438000 2.4128709 -2.79967 -1.4578862 2.4801416
9439000 -0.076607201 -1.3660942 0.75878159 1.8500976
9440000 1.4850894 -1.7108017 2.185457 3.0142578
9441000 -0.58755283 -2.9283412 2.8523085 -1.4763936
9442000 -1.3835039 2.8939529 0.15593952 -0.24086277
9443000 2.8137658 1.7392477 -0.10387135 -0.69507064
9444000 1.5376092 1.1150005 -0.73578978 0.30443173
9445000 1.2840538 0.62551209 -1.2818237 -2.9561049
9446000 -2.6526359 0.84498573 -1.0746578 1.1984455
9447000 -1.4489314 -2.7596542 0.15200845 0.83821019
9448000 -1.7083327 1.0432606 1.9282663 1.2975258
9449000 1.3900126 -2.5180766 -0.95055816 2.9515447
9450000 -0.78739242 2.0478298 -2.7367754 1.3660205
9451000 2.7703553 -1.8811227 1.0780638 -1.4055987
9452000 2.718433 -1.8782072 0.09382114 -0.40065305
9453000 2.5921174 -1.6972457 -0.71309587 -1.0042424
9454000 2.7076742 -1.853215 -1.5050035 0.78551649
9455000 0.12471307 0.672941 -1.4202412 2.6881392
9456000 -1.1473814 0.52561533 2.1306157 2.6213472
9457000 -2.9912613 -3.1259381 -3.044707 2.7991024
9458000 -0.73220596 -0.87610291 -1.2568117 1.9952832
9459000 -0.18481389 -1.9553035 -0.97317842 1.4934047
9460000 1.7485472 1.7718038 -0.40427084 2.9292345
9461000 1.5185703 2.5225944 -2.7301764 2.0744539
9462000 -0.45986893 -1.7882982 -3.1350686 0.45393095
9463000 -1.8324509 -1.6792755 -2.3207753 2.6175164
9464000 -0.23660901 -1.5648225 2.6037859 0.94392861
9465000 -0.19607683 -2.0068293 -2.5914142 -0.27349088
9466000 -0.3249982 0.1618074 0.31617367 1.3528121
9467000 1.5487289 -0.5947498 2.7107099 0.69245405
9468000 2.9061161 2.5913885 -1.7275769 0.88908835
9469000 -2.393422 1.0305088 -2.9195394 0.53509384
9470000 -0.59232605 -1.1630576 -1.5686878 0.32649005
9471000 -1.1875062 0.50911432 -0.45947652 -0.96950607
9472000 -1.2570595 0.66647755 -0.50228122 -0.92338178
9473000 -0.60245977 0.054848399 -0.80736947 -0.39546982
9474000 0.65780184 -1.0101706 -0.51805051 -0.21158161
9475000 0.58898321 -1.554511 -1.072267 -0.59487107
9476000 -0.37228244 -1.8474878 -3.0115625 0.93160826
9477000 1.6507899 1.3851834 -2.9950204 -1.4756355
9478000 0.80093173 1.2347784 1.297315 1.6634442
9479000 -2.5050521 -0.56816061 -2.6520611 0.11020703
9480000 0.41209718 2.922409 -2.3992389 -3.0492434
9481000 2.1376231 -0.24123681 -2.9559342 2.3885154
9482000 1.8701329 -3.0176017 0.62710015 2.9817752
9483000 2.6946243 1.7960193 0.88702422 2.4293887
9484000 -2.0429823 -0.83186322 1.1603553 2.3225527
9485000 0.95050244 -0.058876111 2.375422 -2.0338388
9486000 0.49036822 -0.13984286 2.624162 -1.6592154
9487000 -0.18862017 -0.49314177 2.680489 -0.21221403
9488000 0.71379009 -1.4744253 2.6294546 1.0054005
9489000 0.092896105 -0.1966029 -0.16776644 2.646309
9490000 -0.25355277 2.199334 2.9150013 -2.367747
9491000 -2.705958 -1.7655525 1.6527408 2.3886087
9492000 0.0074823187 2.9704515 -0.074059683 0.9407205
9493000 -2.8792238 1.2661172 -0.041013874 1.5144306
9494000 -1.7295511 -2.3822794 1.9301306 -2.4682384
9495000 2.5699813 -1.1043981 2.0483896 -1.5300789
9496000 1.5085343 0.49515909 -2.4215503 -1.9518499
9497000 2.7784363 -2.7211035 2.6575644 -1.0161381
9498000 3.0094622 -0.20201104 -1.3556273 -0.26024564
9499000 0.19952794 -2.1359637 0.71527721 2.7922511
9500000 -0.43408479 1.5293934 1.8789416 2.5766426
9501000 0.22979215 -2.4715722 2.5030496 -0.60243381
9502000 2.8653855 2.2449941 -1.3517152 -2.8244402
9503000 -2.8718998 1.8529652 -0.55929397 -0.63363508
9504000 -2.6108099 3.0113067 -1.528963 -2.461581
9505000 -2.5474971 1.8596425 -1.868753 2.7530543
9506000 -2.6066322 -1.823992 -1.6802257 -2.2025245
9507000 -2.3619967 0.3117675 -1.5926797 2.6669292
9508000 -2.7902156 1.8416644 2.5635103 1.5143232
9509000 -1.0596371 1.1109603 -0.59997337 -1.2442122
9510000 -1.2732033 1.72176 -1.6868649 1.2372994
9511000 -0.40258884 1.8857054 -0.80858121 -1.7604518
9512000 2.7929145 1.9198046 0.22859636 0.44833325
9513000 -2.6524566 2.7042984 1.0824801 -1.3045514
9514000 0.54407539 -1.9902007 1.1020353 -2.0219664
9515000 2.0711047 -1.5031838 2.2071103 0.5268278
9516000 -1.7079299 2.0248755 -1.6189163 0.86732604
9517000 -2.1782375 2.0700256 0.18110242 1.3273118
9518000 1.1734362 -2.4485961 2.5170207 0.08906371
9519000 2.7573873 -0.98627623 -0.26197056 -2.1081037
9520000 1.9983242 -1.1120116 1.4701218 0.40356307
9521000 -1.3350631 2.340222 -1.3555337 -3.0777914
9522000 2.9497847 -0.17521016 2.2596611 2.8504787
9523000 -1.6655551 -2.3970996 2.8852283 0.3329019
9524000 -1.4719437 -0.20393539 -2.6176109 -2.8417077
9525000 -2.4941768 1.0245745 -1.3852189 2.7612356
9526000 -3.135195 1.6087552 2.8823407 2.4442212
9527000 2.947608 1.9718872 1.5445405 0.71908087
9528000 -2.461302 0.72714407 0.1342791 -2.0523124
9529000 1.5399287 -0.89995637 1.1208028 -1.4364399
9530000 -0.34561035 -1.9509107 -0.19068813 -0.34005655
9531000 -0.42002507 -0.3286817 -2.8504598 -1.7588885
9532000 -0.30385099 -0.36134325 3.064298 -1.8522642
9533000 3.0528959 -1.9010726 -1.5733359 0.24128684
9534000 2.1050691 -2.0203324 0.71755859 2.0607416
9535000 2.9443148 -2.4789789 0.59781505 1.2669771
9536000 1.9595349 0.46136201 0.92762948 0.80864819
9537000 -1.6457077 1.4082371 -0.21527157 -1.8637817
9538000 -2.1009534 -0.12778014 0.48287707 1.9809189
9539000 -1.6142768 0.12028132 -0.30705843 -0.65829337
9540000 -0.37807914 -1.8390883 -1.9947618 2.7757836
9541000 1.2755305 1.0098661 -0.63512431 2.5118395
9542000 -2.8009279 -1.0833261 0.027043979 -1.8643058
9543000 1.0220544 -0.67880325 0.014507072 -0.90271608
9544000 0.15640688 -0.37273596 1.0242027 1.5032844
9545000 -2.9650293 0.20050407 -1.5643299 2.6016342
9546000 -2.6732018 1.6961225 0.14572973 -2.4845462
9547000 0.75470492 -0.22390463 2.5504103 2.1890277
9548000 2.8534608 0.21783109 -1.1770182 2.0982608
9549000 1.8632902 0.52779229 -2.7517659 2.8425616
9550000 -1.1047872 0.66018458 -2.7852372 -1.6220508
9551000 1.4468213 -2.1774001 -0.72911558 -2.6235614
9552000 0.66912276 -2.0199274 0.020168829 2.9907097
9553000 -1.7610094 -0.21723813 -2.1685217 -2.9090976
9554000 0.18672545 -2.570626 -1.9717386 2.6054756
9555000 -2.3092807 -2.4479214 -1.8384035 -0.97350853
9556000 -0.32202464 -0.66711597 -1.8070389 -1.1301769
9557000 0.8651292 0.54843068 1.3773046 -2.3462963
9558000 0.42109476 0.51873219 0.53199624 -2.1453121
9559000 2.8524416 2.2968798 0.27845634 1.9113109
9560000 0.62927647 1.8416152 2.8493937 -2.9661712
9561000 1.5124335 2.0493328 -0.6505319 0.16603006
9562000 0.11592304 0.91669677 0.29331218 -0.89218628
9563000 -0.8325375 2.1769757 -1.1263277 -1.2813136
9564000 2.3734281 -0.16416659 -1.3233376 -1.7592783
9565000 2.1153607 -2.2384798 -1.6097456 -1.1605857
9566000 2.6730008 -1.9593731 -0.12709269 1.4268054
9567000 -1.6780189 3.0131429 1.2876074 1.9627738
9568000 -0.55933741 0.87504312 0.66568877 -2.0025562
9569000 1.979103 -2.7035992 -2.7728335 -0.034844047
9570000 0.23638502 1.1900539 0.61163027 -0.019845958
9571000 -1.2601885 1.5585263 -1.2457028 -3.0836925
9572000 0.35251648 1.2549394 -1.5370417 2.4886432
9573000 -1.5204121 2.9801745 2.1182981 0.17915457
9574000 -2.398293 -1.3669817 0.47304244 -3.1202527
9575000 3.112393 0.20129319 1.6854884 2.3539412
9576000 -1.8854186 0.8296025 0.6420848 -0.84139303
9577000 2.2781596 -2.7583044 0.69852904 -2.5429319
9578000 -1.1687143 0.58855999 1.0205464 0.076118508
9579000 2.7475489 0.94665694 1.1490364 1.6839259
9580000 2.9261411 -1.66925 1.269193 2.1033491
9581000 -2.5160939 1.1353369 2.7528611 -2.4370885
9582000 2.5579969 0.0057028353 0.70230284 -1.7823871
9583000 -1.100004 3.1123177 0.63337253 -3.0049031
9584000 -2.2811865 -1.4432278 -0.73811975 -0.5746701
9585000 -2.7898582 -1.9978397 -0.37842714 -2.1115715
9586000 -0.40093097 1.3708498 3.0714668 2.511622
9587000 -0.23601282 -1.7905375 1.9169112 0.57415729
9588000 -2.0181062 -2.7759643 2.3288905 1.0764555
9589000 0.8018162 2.2641633 -1.0923794 2.4132282
9590000 0.88797307 1.9709838 2.0774081 -2.3151526
9591000 -1.1117271 1.2868216 -0.52413853 0.9074509
9592000 -1.6900527 2.7902935 1.0040976 2.317859
9593000 -1.1498427 -2.5300532 0.79035671 -0.90343829
9594000 0.74797357 -0.83705144 2.9403042 -0.27436117
9595000 -0.20781607 1.2691882 -1.5431165 -0.36928093
9596000 -2.8716313 -1.812176 1.7214311 -1.0206946
9597000 2.0912448 -1.7111455 -1.4770262 2.6014714
9598000 -1.2512608 1.3192975 0.59597754 -2.939131
9599000 -1.037721 -1.5398922 -2.5709453 2.8877753
9600000 2.843989 1.4338971 1.6696626 -1.0842554
9601000 -0.23036717 -2.2879143 1.7475454 -1.9283305
9602000 1.3088027 -0.59639373 0.50901223 0.11469082
9603000 -1.6530051 1.5931103 -0.074659923 1.1392375
9604000 -0.86498082 2.2047 -2.1854985 -1.603929
9605000 0.75839795 2.5693446 -1.9998761 -2.8729733
9606000 -2.3025836 -3.0337084 -2.6926842 1.8862223
9607000 -1.4534119 1.1499147 -2.8157208 -0.1845231
9608000 -2.0494072 -1.0287807 -2.3318808 2.186185
9609000 -2.7778886 0.78763497 -1.213669 0.86968716
9610000 -1.9575821 0.72259335 -1.2884821 1.5458051
9611000 -1.6516915 -2.1341746 -2.5519624 1.9550003
9612000 -0.839955 -2.9391049 -1.3177309 -2.763473
9613000 3.0543332 -2.0878892 0.70949866 -0.66914924
9614000 0.81965082 3.021405 0.74860744 -0.30880659
9615000 -1.402625 -0.84832755 0.20902705 1.439267
9616000 0.063413925 -1.3480681 -0.41535711 -2.6354742
9617000 -1.3575127 0.29505661 -1.1327364 -1.6874878
9618000 0.83815419 -1.3285069 0.25872104 -1.0584125
9619000 2.1372091 0.12107712 -0.94050653 2.6755247
9620000 -0.29383854 1.2700452 2.3599103 -0.22577703
9621000 2.4421541 -1.769197 0.70530175 -2.0968916
9622000 -1.5251173 2.0388244 -2.9261115 1.2246716
9623000 -0.50131668 -2.7364508 -1.0051199 -2.0640719
9624000 -1.8912598 2.8229662 -2.8111514 -2.0410179
9625000 0.56645837 0.37983121 -1.6828833 2.97807
9626000 2.7087994 -1.0118125 -1.5915723 0.19475138
9627000 2.0248744 -2.3325824 -1.1726877 2.422232
9628000 1.4260433 2.3535406 -1.0835147 -2.6364841
9629000 -2.4787788 1.0304253 0.33655491 3.0914233
9630000 1.9557356 2.1891832 1.497689 3.0343388
9631000 -1.5965237 -0.73826542 -0.62183147 -2.6601818
9632000 1.9054884 -2.9498746 -0.27889892 0.96325094
9633000 -0.4720038 -2.853045 1.1614496 -1.3642032
9634000 1.838202 2.758389 -0.37658794 -0.14772314
9635000 2.3756533 -0.46609107 0.99826426 -1.9245744
9636000 0.98273988 -0.82405889 -0.040043579 -2.1031199
9637000 1.2574452 0.93660046 -0.598581 -1.1990508
9638000 0.087071341 1.3482064 2.2680786 2.9263438
9639000 -1.5253599 -2.3566757 -2.3916449 -0.56818321
9640000 0.76153031 -1.778864 2.5636484 -0.33631069
9641000 -1.7224212 0.64528825 1.7943082 -0.76690995
9642000 -0.55199324 -2.492111 -0.6404774 0.52276093
9643000 1.0332306 -0.028136247 1.8192668 2.2835642
9644000 -2.1026081 -0.66734547 2.2154572 0.23014552
9645000 -2.9003866 0.40600236 -2.2383217 -1.2193883
9646000 2.3321411 1.2975446 -2.4885128 -1.2650482
9647000 -2.410625 1.6078283 2.0786561 -2.7799198
9648000 -1.7208174 -2.8843482 1.1577861 2.6835701
9649000 -2.5023512 -2.5298145 0.71975046 -3.0501701
9650000 -0.41014842 -0.23103938 2.2420699 1.7642612
9651000 -2.5552891 1.6230067 -1.8209916 2.629104
9652000 -1.3089308 -1.100766 -1.8005295 -1.2306317
9653000 -1.1895048 -1.4829449 0.61022389 -1.0401468
9654000 0.94445786 1.8204479 -0.61557316 0.64080479
9655000 2.6055073 0.24077502 0.92408861 1.2994513
9656000 -1.7939735 -2.960372 2.1379624 1.3533974
9657000 1.8187844 -2.2390313 1.4531897 1.5019772
9658000 1.4290332 0.2559225 -2.0923464 -2.9143688
9659000 -2.1812105 -2.4266947 -2.5891094 2.5856739
9660000 -1.711695 0.20752497 1.6653318 -0.90824888
9661000 -1.4050198 -2.8041847 1.5461364 -1.3225072
9662000 -2.6715198 -0.41183148 1.7470016 -0.095350541
9663000 -1.7438553 1.9769937 1.2216651 0.019533425
9664000 -1.8347211 -3.0186224 1.3352373 -2.7171866
9665000 -1.7740944 -3.0376441 -2.1777016 -1.7137783
9666000 -0.064214889 1.2257127 1.5947844 1.3951319
9667000 0.63478624 0.0438781 2.4646371 2.5709625
9668000 0.71419736 1.2962387 0.23172475 2.0698855
9669000 0.79459172 -1.7874826 -1.7111689 1.151699
9670000 1.609124 -1.4100228 2.8964528 -2.9291226
9671000 0.25398475 1.8749695 -2.9602378 -0.54599125
9672000 1.8853435 -1.4922844 -0.023084791 2.9075463
9673000 1.0145782 -0.048661779 -2.7222308 -2.7425463
9674000 -1.8253391 -2.0592649 -2.13383 -2.3135496
9675000 0.60364805 -0.80281981 2.4038868 1.3218928
9676000 2.3158643 0.9021033 -0.019847712 1.7777453
9677000 1.7516054 2.2596402 -1.0451692 1.0202848
9678000 -1.0393659 2.2129482 -2.7624951 -0.55066026
9679000 -2.4644619 2.4409352 -2.2652878 1.2008691
9680000 -2.309558 -0.65300499 -0.67948193 -0.65237208
9681000 1.1081266 -1.1649373 -2.0356631 -1.2350569
9682000 1.4140909 2.2084087 -3.0597233 -1.6339834
9683000 1.8518922 1.2468563 -2.9027059 -1.1998833
9684000 -2.6729623 -0.80909889 3.1359436 0.11172767
9685000 -1.4465266 -0.66203175 0.11109228 -2.1073411
9686000 -0.26154211 -0.88685302 0.42387676 -2.8290807
9687000 -3.0653864 1.2028799 1.5900095 -1.2441495
9688000 1.0246043 2.8711126 0.94287934 1.5396719
9689000 0.67191071 2.806358 1.4769913 0.36019973
9690000 3.0312421 2.7525099 2.6226778 -1.7794562
9691000 2.6145523 -2.0862304 0.97791813 0.91434281
9692000 -2.9747866 1.9296734 1.527486 0.95703672
9693000 -2.9126077 -1.677732 -0.6410393 -0.93543096
9694000 2.9103172 0.28894504 -2.5438257 -1.1350508
9695000 -0.94765894 -2.9129332 -2.9316983 -0.41793609
9696000 -2.218981 -2.331017 2.1925433 1.940649
9697000 1.2829964 2.2158541 1.4940799 1.5032246
9698000 -1.9011446 1.5731218 1.807543 -1.916747
9699000 1.5338228 1.3750354 0.95713295 -2.0585255
9700000 -2.6256311 -2.3584882 -0.11380328 -0.63289736
9701000 -2.7316788 -0.45014357 -0.13437565 0.39245235
9702000 -0.13051826 -0.07800497 1.2593991 -0.213274
9703000 -0.22371327 -2.0686986 0.94384708 -2.2105568
9704000 1.7367074 -2.1511165 0.52071536 -0.094853521
9705000 1.7271911 -0.099923613 0.525419 -1.1501273
9706000 2.7315361 1.8100385 0.86934385 -0.88075913
